year,age,sex,helping_others,social_usefulness
1989,31,female,neither,important
1989,77,male,neither,important
1989,63,female,important,important
1989,44,female,not_important,neither
1989,57,male,neither,neither
1989,78,female,important,important
1989,72,male,very_important,very_important
1989,37,female,very_important,neither
1989,68,female,important,very_important
1989,75,male,important,important
1989,84,female,important,important
1989,58,female,important,important
1989,50,male,important,important
1989,22,female,important,important
1989,69,male,very_important,very_important
1989,35,male,very_important,very_important
1989,53,male,not_important,not_important
1989,68,female,important,important
1989,41,female,important,important
1989,77,female,important,important
1989,34,female,very_important,very_important
1989,23,male,important,important
1989,27,male,important,important
1989,44,male,important,not_important
1989,52,female,very_important,neither
1989,34,male,important,very_important
1989,19,male,neither,neither
1989,51,female,important,important
1989,46,male,very_important,very_important
1989,29,male,important,important
1989,89,female,very_important,neither
1989,49,female,important,important
1989,48,male,very_important,very_important
1989,59,female,important,important
1989,53,male,important,important
1989,50,female,neither,important
1989,38,female,very_important,important
1989,57,female,not_important,not_important
1989,77,male,important,important
1989,50,female,important,important
1989,NA,female,very_important,very_important
1989,35,male,important,important
1989,67,female,neither,important
1989,30,female,important,important
1989,33,female,very_important,very_important
1989,65,female,neither,neither
1989,70,female,important,very_important
1989,57,female,important,important
1989,74,male,not_important,not_important
1989,66,female,important,important
1989,34,male,not_important,important
1989,58,female,important,neither
1989,24,male,neither,important
1989,55,female,important,important
1989,61,female,very_important,very_important
1989,33,female,very_important,very_important
1989,25,female,very_important,important
1989,78,female,very_important,very_important
1989,24,male,important,important
1989,78,female,important,important
1989,60,female,important,important
1989,33,male,neither,important
1989,29,male,neither,neither
1989,58,male,not_important,neither
1989,36,male,important,important
1989,77,female,very_important,very_important
1989,46,female,important,neither
1989,55,female,important,neither
1989,36,female,important,important
1989,49,female,neither,neither
1989,51,female,important,important
1989,78,male,very_important,very_important
1989,59,female,important,important
1989,77,male,very_important,very_important
1989,30,male,important,important
1989,75,male,very_important,very_important
1989,80,male,important,important
1989,23,female,neither,important
1989,27,female,very_important,important
1989,66,female,important,important
1989,39,male,important,important
1989,66,female,very_important,very_important
1989,65,female,important,important
1989,46,female,neither,neither
1989,33,female,very_important,very_important
1989,26,male,neither,neither
1989,41,male,neither,important
1989,38,male,very_important,very_important
1989,62,male,very_important,very_important
1989,53,female,very_important,very_important
1989,58,male,important,very_important
1989,64,female,very_important,important
1989,26,female,important,important
1989,74,male,very_important,very_important
1989,23,male,important,important
1989,55,female,neither,neither
1989,52,male,important,important
1989,50,female,important,neither
1989,41,male,very_important,very_important
1989,21,female,neither,neither
1989,69,female,important,important
1989,30,male,important,very_important
1989,55,female,important,neither
1989,45,female,important,neither
1989,29,male,important,important
1989,33,male,neither,neither
1989,22,female,very_important,important
1989,29,male,important,important
1989,37,male,very_important,very_important
1989,38,male,important,neither
1989,22,female,neither,very_important
1989,30,male,important,important
1989,33,female,not_important,not_important
1989,28,male,important,very_important
1989,29,male,important,important
1989,39,female,important,important
1989,47,male,important,important
1989,40,male,important,not_important
1989,20,female,important,important
1989,66,female,important,important
1989,37,male,very_important,very_important
1989,66,female,important,important
1989,72,male,not_important,neither
1989,68,female,very_important,very_important
1989,65,female,important,important
1989,63,male,neither,neither
1989,47,male,important,important
1989,73,male,important,important
1989,71,male,very_important,very_important
1989,74,male,very_important,very_important
1989,38,female,neither,neither
1989,69,male,important,important
1989,74,female,important,very_important
